"user","movie","rating"
702,1263,3.5
4373,3102,4
2024,2082,3.5
3562,2151,3.6
1242,1680,4.16808640668336
2909,724,3.87485694118989
5086,2917,3.5
658,2505,3.5
3311,3662,2.63636363636364
3568,110,3.5
2628,2305,1.83333333333333
736,1704,3.5
4728,2333,3
3526,153,2.28263506679892
4861,3717,3.5
2330,897,3.5
4452,1875,3.5
4016,2664,1
1451,3897,4
1001,2324,4
4064,2651,3.0625
5250,1848,4.5
4786,1396,3.5
3943,3675,3.5
4494,1200,3.5
5627,322,2.5
1584,1694,3
4126,249,3.5
302,1921,1.80914995052201
996,1748,3.5
5636,152,2.5
2305,3045,3.5
1220,2804,3.5
163,3176,1.23163170569429
4456,1610,3.5
3792,2161,3
5664,3476,3.5
3929,527,1.51533616761961
1100,492,1
5978,3366,2.25
3242,3624,3.5
6003,1198,3.5
192,1517,1
1224,3108,4.41271110015481
5305,1885,4
2461,3271,3.5
533,1388,3
3762,2917,2.38075657448302
5874,517,4
3528,2740,2
4647,2178,3.78260869565217
5352,1019,3
973,1177,3.5
5312,348,1.5
4933,991,4
4987,2006,3.5
4947,1224,3.5
3391,2513,2.82284286386273
5397,3744,2
4790,1968,3.44679561633721
591,1224,3.5
1980,3129,2.92307692307692
5478,1196,3.5
1112,2953,3
1943,3000,2
3741,3044,3.5
13,2414,3.5
988,1221,3.48972610713961
4836,290,3.5
258,593,3.5
1073,3203,3
1693,1210,3.5
3425,1049,3.5
4488,1341,2
2348,2916,3.5
531,2987,2
850,3402,3.52173913043478
1285,482,3.94444444444444
3108,1962,3.5
3757,1440,3.5
4856,1228,3.5
5262,1207,5
638,2555,3.5
4428,1407,3.5
4380,2707,3.5
551,828,3.66666666666667
4521,1270,1
58,1674,4
1671,2664,4
4510,971,2.69230769230769
369,231,3.5
550,1235,2.74246971712592
5837,173,3.5
338,2064,3.5
644,2695,3.72727272727273
3935,1304,3.5
1717,2028,3.5
5780,2028,3
5103,1591,5
4472,3685,2
5953,2997,3.5
5556,3704,3
2436,415,3.5
4732,1355,3.83333333333333
4927,589,3.5
4381,2361,1.66666666666667
302,1100,2.00536937690181
1607,3260,3.68549881089969
4299,1367,3.5
4386,2190,3.41666666666667
2507,1935,3
5113,2533,3
2680,3548,3
204,3513,3.5
3313,1249,3.5
3567,1206,3.5
4449,1206,3.5
331,2278,2.99968338490018
2180,2822,1
5747,1266,1.96056239948729
461,2752,3.5
581,1454,3.5
1369,2396,4.52809156739443
3141,2628,3.5
5886,3000,2
752,2353,2.88888685332715
457,25,3
3329,1288,3.5
2643,1287,4
5328,1251,3.5
5236,1625,2
5268,317,2
4308,541,3.5
3829,3175,2.5668921075691
3083,2475,5
5312,3525,2.80334878891873
1819,923,3.5
5396,1204,3.5
1692,1684,4.28571428571429
1077,3089,3.5
2171,908,3.5
1930,2762,3
855,1875,2
163,587,1
4604,1954,3.5
3650,858,3.72428679716904
518,1207,4.32647657621164
5173,828,2.6
158,2019,3.5
329,3703,1.32156479473965
4186,3358,2.49459579740337
5329,590,3.5
3402,1362,4.5
487,260,3.5
5593,2987,3.5
4517,356,3.5
1812,3740,3.04234020976799
314,915,3.5
1340,110,3.5
3624,2080,3.5
5771,3519,3.5
2383,1641,3.43461527986859
1130,1259,5
2670,1784,3.5
1658,1517,3.5
5120,3686,4
169,2700,2.99987600623957
5837,3020,3.5
1880,1603,4
4083,785,3.7794975589529
673,1248,2.67166235715028
179,379,3.5
2234,1964,3.5
5957,3489,3.5
4897,940,3.5
1052,17,5
3311,575,2
1516,2699,3.5
2654,307,3.5
2191,588,3.5
3808,2054,2.9773769192391
3490,306,3.5
1173,1416,2
2900,2542,2
1624,464,2
2273,2421,3.5
3726,786,3.5
2349,1375,3.5
5046,2951,3
1168,1405,3.00000708542466
2625,2519,3
4127,2162,3.5
1077,1080,3.5
4743,1939,3.5
1671,581,3.77777777777778
5574,2389,3.5
1707,1695,4.5
3343,3752,3.5
1717,1882,5
3110,446,4
4785,901,4
3768,2683,3.5
4085,350,2.5
5365,47,3
4411,994,4.2585936802526
1383,2612,3.33333333333333
2258,2090,3.5
529,2529,3.5
3501,190,4
4404,3810,2.5
5002,2918,3.5
3688,785,3.5
177,1358,3.5
735,3354,3
656,1270,4
757,592,3.5
1635,24,3.66666666666667
5375,2858,3.5
5250,1179,2.88825704588119
4079,345,3.5
3519,2000,3.16129065640823
92,2090,3.5
2918,908,3.04505082465538
3478,2186,3.5
2116,3033,2.77680366831605
1425,2565,3.27235858267448
4064,2424,3
1341,188,1
3414,1265,1
321,1717,3.5
2059,2991,3.33333333333333
5788,110,1.26633219087709
1599,849,4
3365,21,5
3521,3727,3.57142857142857
26,381,3
4658,3725,1.2
643,2861,3.5
2098,2600,3.5
5536,3271,3
2285,356,3.5
2957,1210,3.5
4064,2130,1.75
4843,3101,3.5
4217,277,3.5
3391,3061,3.3
801,2329,3.38923493878914
3539,2268,3.80431552966401
3669,529,4
157,1301,3.5
2456,3253,3.5
3336,2124,2
378,1784,3.5
4892,1704,2.71046494437684
3675,1230,2.19761617589275
5645,112,3.5
2853,2080,3.5
5565,1584,3.5
4482,6,3.68415930484303
2649,3868,3.5
1736,2797,3.53110061881118
1516,1895,3.5
4666,2090,4
2024,1617,3.5
1889,1089,3.5
4954,2861,2
2684,3448,3.5
3887,2395,1.64222363771568
1837,708,3.27413985712756
204,421,3
4258,3481,3.5
3675,231,3.34761731517583
5779,145,2
4220,1395,5
3955,2167,3.5
5600,1812,5
5765,780,3.5
2846,1265,3.5
490,313,5
959,1398,3.5
3004,1678,3.5
3182,3791,2
1727,2476,4
2683,2396,3.5
62,1958,3.50175981544787
5021,1459,1
3283,2407,5
3054,1660,3.33333333333333
1384,2858,3.5
3356,1172,3.5
5704,3035,3.5
4448,3827,5
3693,2019,1.50939553862995
5253,1208,4
4193,2716,3.5
117,2530,3.5
2928,2174,4
1308,3793,3.5
4283,3841,3.5
5845,2581,4.39948505623491
284,1242,1.16878472983204
1702,1704,3.5
3099,788,2
115,3354,3.5
2411,3421,3.5
1092,1029,3.5
151,858,5
1078,1569,4.31246157551058
3422,2004,3.5
2661,1007,3.5
457,3252,3.5
5636,1785,3.5
2994,2916,1
503,1266,3.5
4334,2528,3.5
5505,2628,3.5
3640,145,3.5
1884,3638,3.65989106291068
4451,355,3.5
2820,2291,4.44937214439954
3706,2145,3.5
850,1219,3.83475159469049
3928,50,3.5
4007,2700,1
3701,1196,3.5
5643,1124,3.5
5792,3718,2
1926,1614,3.85397068723681
4470,3712,3.5
5653,3100,4
5955,60,3.5
1196,3671,3
780,1487,3.5
5021,2968,3
3253,2702,5
940,160,3.5
1068,1092,3.5
2514,3801,3.5
4732,695,3.06666666666667
4281,1296,3.5
1112,1407,2.39607030999756
549,1527,2.35536112434476
5194,3175,3.5
204,1727,3.5
2181,1474,2.95833333333333
5204,2054,3.5
4589,2987,3.5
5795,2396,1.57216593001263
706,2336,3
5340,2875,3.5
1926,2997,4.04819357256597
1749,34,4.02095391143014
3648,15,2.66666666666667
4658,1029,3.5
5954,237,2.81818181818182
3679,2989,1
4522,955,2
550,1573,3.5
5283,2761,5
677,1594,4.33333333333333
5826,1799,3.5
2355,929,3.5
1219,1438,3.5
6032,1196,3.5
4315,65,3.5
3571,3879,3.5
4345,277,3
2128,2858,3.5
3363,529,3.5
3599,1377,3.5
1476,1282,3.5
2109,480,1
4946,929,4
1671,1635,3.65935844031348
1758,1187,4.5
1214,1371,2
2585,356,3.5
148,3877,3.33333333333333
3038,1678,1
5759,2143,3
2164,1275,1
4656,2985,3.5
4021,589,3.04177821473533
6001,427,3.66666666666667
326,2376,4
604,2713,3.5
2077,1614,1.64775742216449
2092,1204,4
6019,160,3.5
1561,2248,3.5
1825,3360,3.5
2426,3948,3.5
3217,2018,3.5
2761,1626,3
4277,1619,3.91428571428571
864,2731,3.5
1447,3273,3.5
765,3004,3.33333333333333
4683,3672,3.5
1172,1974,2.0008232972418
2165,1954,3.5
1015,1178,3.09090909090909
854,1735,3.5
3026,317,5
1974,3261,4.33333333333333
625,2858,3.5
4728,3100,4
4054,2160,2.66114692155193
4520,1327,3.5
999,2120,3.5
3582,1197,3.5
3389,2399,1
1242,549,3.6875
3017,1672,3.25
2329,1082,3.5
5536,2794,3
3460,858,3.5
1935,3408,2
3970,700,3.5
1053,2392,3.14285714285714
4360,661,3.5
2294,1183,3.5
2156,3548,3.5
3498,3386,5
2039,6,3.5
2427,1282,3.5
1069,345,2.44077850576172
1741,3384,4.18181818181818
3757,1608,3.5
881,2302,2.65153118651582
759,3638,3.5
1086,2028,3.5
3464,779,3.44444444444444
1140,36,3.71094792373427
2870,2624,1
3029,2735,3.39774380917914
5397,2382,2.75
5749,3077,3.11111111111111
3651,2186,3.5
874,1333,3.5
2059,448,4
1920,3269,3.5
3731,2668,2
1242,2486,3.61290322580645
4402,1259,3.5
5911,1270,3.5
5578,589,3.5
1835,1408,3
5852,3552,4
5338,173,3.5
1109,208,3.5
2056,968,3.5
4088,1590,3.33333929474114
621,2113,3
1472,1754,3.5
3929,464,2
3995,2115,3.5
1737,3705,3.5
5794,2792,2.99189639570785
5401,1012,3
1857,34,3.5
2178,1354,3.5
3727,344,3.5
4589,1193,5
150,1263,3.49540303306535
3343,3225,3.5
123,2791,2.81156805380608
4508,225,3
5364,218,3.5
5578,1101,3.5
3562,2414,3.74942730304058
1837,2243,3.4246449139113
2919,1967,3.5
5978,1266,3
1169,3037,1
5913,2324,3.5
5910,272,3.5
1883,2405,3.99576147891985
5550,742,2.5
4182,589,3.5
3892,1391,3.5
3732,951,3.5
3618,619,2.88571428571429
3453,788,3
4506,3194,1
4615,147,3.5
1200,3917,3.5
1899,357,1
4725,2006,3
5925,1580,5
5989,3536,3
1837,3802,3.49995788418049
2837,3108,3.5
4468,913,3.5
1133,2427,3.5
1930,2382,3.33333333333333
4318,1259,3.5
4064,3066,2.88888888888889
2323,1405,2
5091,1674,3.5
1058,2690,3.5
4654,920,3.5
2946,2268,3.5
1007,1965,3.5
1685,194,3.5
3311,2581,1.20019498015331
1059,99,2.08333333333333
2145,2995,3.5
5371,3108,3.5
3625,1597,3.5
5302,719,3.5
451,947,3.5
1963,2324,3.5
4480,1088,3.5
3688,2804,5
5111,3272,3.52941176470588
5061,2997,3.5
2185,1784,4
4980,2875,4
1022,17,5
48,2571,1.50459148157069
1413,1254,3.49974637007214
2907,1617,2.87767334705728
2391,1259,3.5
355,3005,3.5
3942,2371,3.33333333333333
587,1955,1.32431686618256
1699,1028,5
5605,835,2.85714285714286
4728,1615,3
604,1876,3.5
2600,3408,3.5
5723,3355,4
4959,541,3.5
5271,50,3.5
524,1260,3.11111111111111
1392,110,3.5
2271,2759,3.66666666666667
3500,1221,5
4459,800,3.5
2628,1244,1
4064,1327,3.44444444444444
2590,1329,3
1120,1084,3.62685489430512
5109,1234,4.5
5142,3196,4
3217,1387,4
4793,1517,3.5
4958,3675,3.33333333333333
2081,3717,3.5
302,2169,2.5
5922,921,3
549,2354,3.43333333333333
3420,3421,3.5
5042,337,4
3756,552,3.5
2611,1947,1.94300332772168
2288,1927,2.33333333333333
5954,1517,3.20428096161961
3967,2266,2
314,1214,3.5
3878,858,5
5647,1136,3.5
3652,181,3.5
4617,1584,3.5
958,3203,4
6009,232,3.5
4318,1266,2.65736420539333
608,736,3.5
4951,1093,3
984,3364,3.33333333333333
6040,1219,5
4562,2700,3.5
5723,1,4
5459,3264,3.5
5614,3730,3.5
2793,678,3.5
202,1042,2.49550553498186
5131,145,5
588,1500,4
4979,3712,1.50850964654363
1514,1968,3.5
385,1047,3
4904,2921,3.5
4086,7,3.5
2457,417,2.83333333333333
105,3384,3.5
4531,3809,1.59680353633636
3112,2041,4
4692,3077,3.5
854,1210,3
461,3087,3
4227,719,1.69565217391304
1449,587,3.05169832663641
5039,2419,2.13333333333333
3841,1984,3.41935483870968
5547,1947,3.5
4950,3125,3
5724,2628,3.5
2178,2872,3.5
2990,471,3.5
1586,1224,4
4884,920,3.5
5744,2174,4
90,185,3
1050,514,3.5
3976,2395,3.5
1899,733,3.2468207338644
638,2003,3.5
1680,493,3.44230769230769
3816,2115,3.5
5029,50,3.5
728,2312,3
5318,1220,3.5
3648,1608,2
1919,891,3.5
5686,3505,2
2174,2028,4
881,25,2.43099533070659
1377,692,1
823,3608,3.5
3526,1391,1.77487981648227
1876,1198,3.5
4928,2146,3.66248399835305
2171,1292,3.5
3626,2640,3
3887,635,4
822,486,3.5
278,332,3
6036,3112,3.28571428571429
3641,509,1
2589,1694,3.5
131,1210,3.66666666666667
3410,2070,3.5
3055,2414,3.5
1852,1580,3.5
3847,475,3.5
3946,2011,3.5
1050,1356,3.5
4510,1690,2.56625181707723
146,2301,2
4826,920,3.5
62,1198,3.47686606090705
1562,1973,3.5
1680,1012,3.52186974258593
817,185,3.5
633,3755,3.5
910,830,5
4682,14,3.64285714285714
1698,2708,3.70491803278689
2421,1391,3.5
1884,901,4.33333333333333
2743,3502,3
5916,3476,2.65181512926487
2907,2194,3
5795,355,3.66666666666667
1004,239,2
1980,556,3.08333333333333
1264,2815,3
5659,1394,3.5
307,3629,3.5
3518,3550,3.14285714285714
2127,252,3.5
3412,1563,3.14285714285714
3301,1635,4
3557,3250,3.5
4470,3113,3.5
1837,3246,2.99834968472003
1824,3114,3.5
620,1517,3.5
3816,2050,4.5
570,3745,3.5
372,1101,3.5
3589,1405,2.625
2774,1959,2.06772619153517
1980,360,3.62962962962963
5896,838,3.5
3988,1265,3.5
355,2533,2.5
4085,60,2.85714285714286
1184,3,3.5
2995,2087,3.5
1150,1952,2.27096676306203
3568,2985,3.5
5511,901,3
549,1204,2.44890633464094
4997,1887,3.5
3031,1641,3.03313657057451
4805,2393,3.5
3967,2324,2
1851,3662,3.16666666666667
5903,2023,2.4715434737522
1641,3624,3.5
5257,1278,3.5
1692,1244,3.5
4921,1079,3.5
1112,1777,2
4085,3897,3.5
4485,593,3.5
169,193,3.16666666666667
1112,253,4.0941075251236
5422,708,3.5
1544,3578,3.5
684,524,3.5
110,2542,3.5
1279,2291,3.38492147716841
1117,1573,3.5
4746,1615,3.5
2973,2336,3.5
4379,1207,1.5
1685,1161,4
1571,1186,3.5
963,2081,3.5
5682,2722,3
587,2913,2.69565217391304
4837,1335,3.22222222222222
163,3317,1
2181,366,3.3
695,3798,3.5
5724,1084,3.5
5026,2411,1.25022236317358
4800,3412,3.5
2024,3618,2.5
1591,2352,3.5
3507,2374,3
4928,2928,3.33333333333333
5522,3211,3.25
4354,3076,2.71428571428571
2194,3698,3.5
4951,926,3.5
2205,2366,3
2205,1982,3
855,223,3.01132254355228
660,3272,3
4736,2571,3.5
3336,442,2
3681,1330,3.66666666666667
2903,2858,3.5
2786,2336,3.5
2239,1036,5
1061,3489,3.5
663,2616,3.5
3348,1210,3.5
1383,1340,3
5892,2285,3
5575,2012,3.5
3733,3160,3.5
188,2571,3.5
3308,318,1.66318227443698
424,2565,2.99666161078758
5621,353,4
5100,3416,3.76744186046512
1897,2178,3.73913043478261
5223,3481,3.5
5643,1614,3.16666666666667
1084,3074,3.5
5744,2050,3.5
3504,2692,3.5
4169,3030,2.92
1227,866,3.5
469,969,3.5
1897,1669,3.45714285714286
2638,3499,3.5
1741,1913,2.8
1925,1845,3
613,1179,3.5
2088,3479,3.50712194128132
5091,733,3.5
2779,1673,3.5
4373,1265,3.5
4508,2402,4
147,1393,3.5
1088,2390,2.18181818181818
1941,1969,3.04166666666667
352,3439,3.27272727272727
2043,3300,3.5
401,2011,3.5
3013,1953,2.74648989801894
655,3263,2.40272946984703
5605,3255,3.5
10,1583,3.875
1112,2568,3.1
2777,1372,3.50244825833878
2997,3536,3
5283,32,3.5
1203,1249,3.58457877984522
2599,76,3.5
2192,2087,3.5
5774,110,3.5
3824,1077,2.5602761490332
4884,1960,3.5
159,3615,3.5
4506,2369,4
1369,3908,3.44444444444444
1060,2628,3.5
5790,1674,3.5
4543,366,3.2
4579,3005,3.27082382908148
2456,1967,3.5
696,2949,4
3237,3148,3.5
3539,1429,3.86363636363636
3668,923,1
4115,932,3
136,1784,2.94443542587959
3389,1257,3.5
889,2847,2.61194029850746
5156,3699,3.5
3657,2540,3.5
4064,2507,3.03225806451613
1896,1944,3.5
922,292,4
5950,1101,3.5
2543,3147,3.5
3768,429,4
3491,2114,4.4
1468,1769,3.5
1473,170,3
1434,1373,3.5
3889,162,3.5
970,356,2.29046050432161
1676,2723,2.2
5786,1228,3.5
839,3308,4
3093,923,4
2903,1686,3.5
2254,474,3.5
4344,1279,2.76923076923077
1074,912,3.5
1476,2139,3.5
222,1266,3.5
1260,2875,3.50000293838166
578,2324,3.5
3479,2804,3.5
4610,589,3.5
5745,1240,3.5
4940,2371,3.76184985034818
1194,673,3.57095320313092
3773,364,3.5
4169,1396,3.38181439058334
1449,3559,2.65671641791045
5600,236,3.5
4224,2140,3
116,2392,3.5
1421,3671,3.5
1988,2029,3.625
1015,1120,3.17400616942481
4794,3543,3.5
1509,2046,3.5
5198,2723,1
445,2605,2
3825,1625,2.19830511975905
2106,374,2.09090909090909
1343,2455,3.5
5387,1296,3.51336184193736
3271,1374,3.5
1053,2475,3
3563,1396,2
3471,1704,3.5
1707,144,3.5
4186,523,2.64705882352941
4840,1266,3.5
2616,1207,3.5
3775,3114,3.5
1741,946,3.08333333333333
2529,1266,2.80533383552991
859,3513,3
1484,1037,3
1636,778,3.5
4342,2912,3
5569,3257,2.49757824141367
2748,1422,3.5
933,150,3
2247,3072,3.5
5955,1270,3.5
5289,1965,3.46181602504338
2201,1374,3.5
3196,1322,3.23076923076923
1850,595,3.5
2299,1653,3.5
2649,517,3.5
5493,608,2.27993911285863
4899,1376,3.5
2975,2020,3.5
2168,272,2
2264,1956,3.5
5439,1387,3.5
2143,3441,3.5
4364,2288,2.05942029320338
2885,480,3.5
493,150,3.11170891937823
5786,1387,3.5
1378,1244,3.5
5966,17,3.5
1017,2666,3.22222222222222
4337,3160,3.5
2606,2858,3.5
3638,1073,3.5
4718,2081,3.5
204,2133,3.5
1894,3179,4
1255,1298,1
2928,2460,4.66666666666667
3378,2093,3.5
5074,922,3.64646998062979
3860,3053,3.66666666666667
1509,695,3.5
3756,2054,3
1474,2288,5
2638,2531,3.5
2841,3831,4.1
1647,2364,2.57142857142857
2967,2915,3.67174767029367
3521,1301,3.5
240,2501,3.5
1341,3663,2.66666666666667
3563,3203,2
2545,3111,3.5
3224,2929,3.1
1381,3408,3.5
5512,1100,3.5
4362,337,1.99319492006725
2737,2371,3.01084069348637
2455,1214,3.5
2350,318,3.5
1546,3831,3.5
3824,2713,2.50011568456508
3518,3591,4
1837,2762,2.7332870433067
2857,3101,2.28977498271884
528,2316,2.5
4596,2470,3.5
4344,1587,3.60371500761989
5939,1214,3.5
3159,2987,5
5962,260,3.5
4532,165,3.5
4352,3391,1
532,2193,3.5
5647,1951,2
4322,2628,3.5
442,3668,4
5762,87,3
3829,1302,2.25008851296035
4658,1221,1
193,480,3
2402,2527,3.5
3639,3421,3.5
4204,318,3.5
4445,529,2.49259283985559
4673,3897,4
4021,3642,3.82456140350877
5287,2470,3.5
3018,2344,4
1958,2379,2.6
1204,2770,3.5
3995,3113,3.5
5698,1298,4
3460,555,3.5
3953,2022,3.5
4156,2476,4.5
4562,919,5
1261,1693,3.98785380057975
10,3671,4
5501,2798,4
1181,707,2.625
3683,541,3.5
6011,1954,3.5
59,1084,2
3762,2640,1
4593,2498,3.71428571428571
1117,1836,4
2786,2987,3.5
1816,3917,3.5
5070,3196,2
1998,1028,4
5644,2431,3.5
2837,2710,3.5
4834,1199,4
2479,1321,3.5
1367,2423,3.5
1068,2374,3.80023175601901
4220,252,3.5
4663,1693,3.5
4601,3697,4
3957,2797,3.5
1749,714,2.8
5980,953,3
716,318,1
2572,1289,3.5
5153,355,4
5355,2115,3.5
4962,3359,3.5
4957,1655,3.4
702,3367,3.5
4014,1321,4
4523,238,3.2
3642,2300,3.5
4921,2355,3.5
2508,2762,3.5
2994,2334,3.5
4584,921,3.5
5037,1230,4
1389,1784,3.5
1448,3250,3.3
4033,1735,3
721,3102,3
4933,3078,3.16666666666667
2765,1517,3.5
777,1599,2.33333333333333
5543,1088,3
3349,1610,3.5
1383,337,4
1737,2882,2.52631578947368
187,2252,4.25
2072,906,2
5737,1959,3.49489607616838
1260,1674,3.5
3922,673,3.5
1425,3418,3.27688674325519
4462,913,1
5095,3470,4
4570,3660,3.5
481,153,3.5
1941,240,2.88157894736842
1856,3699,3.5
4785,919,3.5
2982,1617,3.5
1969,3510,3.5
4859,1028,3.5
1298,1633,3.2
3643,2763,3.5
1655,104,3.5
3675,2907,3.33333333333333
1631,1057,3.5
1613,2245,3.5
910,3412,3.5
4946,3739,3.75
1335,745,1
1958,1373,2.34807004198822
4728,593,3
4842,919,4
4422,135,2.33333333333333
1873,237,3.5
329,150,1
813,587,3.5
4680,1573,3.5
1182,329,3.5
1115,367,1
5362,3614,3
3292,1562,3.64562083930577
669,329,3.5
3651,164,3.5
1358,3441,3.5
4954,1148,3.5
2255,2657,3.5
3051,2529,3.5
5312,1126,3.5
3216,446,2.5
681,673,3.5
2159,3095,3.5
4064,1200,2.38389617946351
474,778,5
2289,1282,3.5
3836,1322,3.64
5760,1454,3.5
423,2763,3.5
5196,2567,3.5
150,2355,4
4285,1597,3.5
2255,541,3.5
887,339,3.5
4429,3018,5
4284,858,1.51550769843089
5630,3384,4.5
1812,2302,3.82606657445846
2219,380,3.5
4562,3060,2.90415264842241
3810,1946,3.5
5463,3098,3.40622849659332
4579,1043,3.6
5087,2707,3.5
5002,2268,3.5
5484,858,3.5
3681,1136,1
3370,924,3.5
5886,474,3.5
4829,3148,3.35775451057963
3059,318,3.5
4831,1304,3.5
3683,968,2
3736,456,2.5
5151,3615,3.5
3309,2109,3.5
5684,3358,3.5
5862,1385,3.5
412,674,4.33333333333333
3320,151,3.5
1101,1356,3.5
4956,2115,5
5046,440,3
3929,786,2
3677,1970,3.5
3823,1586,3
6040,373,3.5
824,3301,3.5
5859,3274,3.5
2304,2532,3.5
3808,2137,2.19995335557679
3489,2394,5
3751,1500,3.5
1204,2395,3.5
412,3809,4.47806852601711
296,3286,4
1698,2621,3.6875
3768,1663,3.5
1058,678,3.5
4022,912,1
2995,2373,3.5
5061,1029,3.5
5794,2394,3.5
4735,3334,3.5
4591,1078,2.01081823024845
5605,2086,2.36842105263158
673,838,4.83333333333333
5744,1408,4
4823,160,2
3618,2302,3.06691262621186
4356,1957,3.5
818,293,3.5
2153,117,3
1845,3174,3.5
338,3698,3.5
1700,3824,3.5
2195,594,4
5323,1965,4
1701,1441,3.35274723553664
1980,1719,2.77795920442596
192,2657,3.5
6022,2571,3.5
1098,1953,3.5
2978,1219,3.5
5205,879,3.5
5646,1127,3.5
3621,1952,1
2321,3773,3.5
4802,1032,3.97306432647257
5367,203,2
1264,2126,4
30,2028,4
1369,50,3.5
5426,2915,3.5
4083,3846,3.57142857142857
5526,3708,4
4509,1358,3.5
5680,1263,4
3010,2034,3.5
3685,1968,1
2712,1911,3.5
4096,2089,3.5
5988,2437,3.5
1276,2243,3.5
4381,3210,4
3371,3037,2
3679,2621,1.85714285714286
2334,1641,3.55591587954983
5106,356,3.5
4277,2779,3.88645578260934
4302,2987,3.5
873,800,3.5
4098,3623,3.5
3391,2376,3.375
2078,628,3.5
4262,260,3.5
2682,1252,1
639,3448,3.5
346,899,3.5
1480,3885,3
5100,2565,3.8
2985,2174,3.5
366,2467,3.5
1015,806,3.30434782608696
2643,3404,2.5
1701,1617,2.6286776992983
220,1625,3.5
3081,1407,3.5
1790,223,1
2453,2081,3.34446492116379
1015,1690,3.34240797649219
2853,2795,3.5
3807,3174,1.99734203165754
4428,3821,3
233,150,3.5
3061,587,3.5
2742,1148,1
4904,1304,3
770,50,1.23520866995504
3650,2125,3.5
4666,3185,3.5
216,1091,2.79501262533847
1377,434,3.5
3292,3222,4.05882352941176
5743,904,3.5
1044,2467,3.5
1130,2081,3.5
4448,239,4
2231,1248,3
1646,2624,5
1969,2022,4
4667,923,3.5
3080,1207,2.45631902874059
1242,2775,3.74418604651163
1241,3884,3.33333333333333
1325,2565,3.5
3389,1769,3.5
2054,3785,3.5
5256,2349,2.5
4161,608,2.33911882383959
4062,3512,3.5
926,329,3.5
4231,1923,3.5
1058,2041,4
5584,3544,3
4049,3701,3.5
151,72,3.25
5042,2788,3.66666666666667
2251,3676,1
1069,369,2.6551724137931
5981,3143,3.42857142857143
3729,2376,3.5
2180,3430,3.5
3410,2160,3.26010338485391
1114,1230,1
1733,1645,4.07919077176391
935,3554,3
2897,1266,3.5
5239,1240,3.5
2761,2539,3.5
5520,1370,3.5
3340,1676,5
5956,3145,3
5108,2352,3.5
2962,2306,2.73684210526316
1745,587,3.5
3829,225,3
4653,1172,3.50087924172713
1978,1017,3.5
716,316,3.5
1298,224,3
1611,3273,3.5
4518,2628,3.5
1182,316,1
3745,837,2.5
4907,3072,4
4931,2716,3.5
2269,2355,3
1586,434,3.67078362572612
3675,303,2.24679975959269
4774,377,3.5
338,1573,3.5
331,3006,2.04582534978222
5349,2384,2
5033,3341,3.5
4799,357,3.5
3884,720,2.33333333333333
2909,3230,3.2
964,2359,3.5
2820,2064,3.21260787343707
415,1219,3.5
5863,1580,3.5
3504,1873,3.75
2315,2521,3
1727,1191,3.66666666666667
1475,527,3.5
3576,969,3
2757,2973,3.5
2900,2987,3.5
463,3088,3.5
4225,22,4.00168171601233
2950,207,1
4619,3004,3
669,2126,4
3589,1591,2.49990453984411
3086,3408,5
2225,914,3.10335278738866
3560,2797,3.5
2764,1282,2
4219,2454,3
5406,830,3.5
4729,1231,3
5100,2961,4.32
3526,1769,2.16666666666667
4384,2558,2
5312,552,3.5
2909,1055,3.69811320754717
4771,2731,2.83333333333333
173,599,3.44444444444444
631,3393,5
3061,2470,3.5
5942,930,3.5
3626,204,2.33333333333333
59,1207,3.5
2015,3246,1.21409826397363
1757,3081,3.5
442,1573,3.5
4411,3095,2.50179409908984
4280,608,3.5
1803,514,3.5
5184,2391,3.5
4328,2346,3
1489,911,1
5156,1617,3.5
1246,520,5
5555,2138,3.5
3163,2702,3
2737,3484,3.5
2794,1136,3.5
1004,2463,3.5
4386,3359,3.66193241880345
927,3255,3.5
151,1089,4
5522,1617,3.5
1641,2995,3.5
2237,2407,3.52050470940441
4277,562,3.89055187246105
4447,3653,2.3
3430,1234,4
1140,908,3.99595958511408
1448,2411,3.6249914564322
3142,72,3.5
2797,480,3.5
3896,2916,3.5
4915,1259,3.5
4404,432,3.25
4089,2871,3.5
4298,3521,4.25
1141,1276,2.98237730092426
2849,3819,3.5
2525,3893,3.5
1140,1196,3.84830373428968
2484,1895,3
2942,3932,3.66666666666667
4997,2296,3.5
2627,2134,3.00070423248089
2765,733,3.5
2172,541,4
3618,1678,2.61894308882464
4508,1961,1.476219675762
678,2394,3.8
2489,1227,2.75
2105,3791,3.5
2010,95,2
5641,597,1
3044,2539,3.5
2444,343,3.5
3311,2027,2
62,2755,3.69230769230769
2665,610,1.50715756328224
699,95,2.52349589605322
204,3755,3.5
3724,1784,1
3087,3548,3.5
3625,367,3.5
5726,3361,3.5
1760,3612,3.5
744,2722,3.5
889,2898,2.51470588235294
3189,733,3.5
2185,3545,3.5
3624,288,3.5
3242,2535,3
5722,3371,3.3
5310,1527,5
4826,2605,3.5
2592,923,3.5
3586,2348,4.5
5643,227,2.82608695652174
4562,2716,2.92450696055098
2747,588,3.5
3292,2124,4.25048501694615
838,1909,4.66666666666667
5935,3450,3.5
1140,1,3.75342232157993
2804,1127,3.5
2722,593,3.5
746,1693,1
2179,3260,3
2730,2915,3.5
282,480,3.5
2230,2959,2
4507,1222,4
2085,2683,3.5
